index,url,accept-found,accept-type,accept-text,reject-found,reject-type,reject-text,error
166.0,https://www.werk.nl,True,button,alles accepteren,False,,,False
167.0,https://www.bax-shop.nl,True,a,ok,False,,,False
168.0,https://www.nwo.nl,False,,,False,,,False
169.0,https://www.stedelijk.nl,True,a,ok,False,,,False
170.0,https://www.indebuurt.nl,True,button,akkoord,False,,,False
171.0,https://www.iospress.nl,True,div,accept all cookies,True,div,functional cookies,False
172.0,https://www.keukenhof.nl,True,a,consent,True,button,deny,False
173.0,https://www.duo.nl,False,,,False,,,False
174.0,https://www.idfa.nl,True,button,accept cookies,True,span,decline,False
175.0,https://www.decorrespondent.nl,False,,,False,,,False
176.0,https://www.zorgkaartnederland.nl,True,a,sluiten,False,,,False
177.0,https://www.acm.nl,False,,,False,,,False
178.0,https://www.autoblog.nl,True,button,toestemming,False,,,False
179.0,https://www.rtvnoord.nl,True,button,accepteer alles en sla op,False,,,True
180.0,https://www.kamernet.nl,True,button,confirm,False,,,False
181.0,https://www.wehkamp.nl,True,a,accepteren,True,a,weigeren,False
182.0,https://www.thenorthface.nl,True,div,alle toestaan,False,,,False
183.0,https://www.kpnmail.nl,False,,,False,,,False
184.0,https://www.kro-ncrv.nl,False,,,False,,,False
185.0,https://www.praxis.nl,True,form,accepteren,True,a,weigeren,False
186.0,https://www.cbr.nl,False,,,False,,,False
187.0,https://www.astron.nl,True,button,accept,False,,,False
188.0,https://www.hanze.nl,True,button,akkoord,False,,,False
189.0,https://www.nieuws.nl,True,button,ik ga akkoord,False,,,False
190.0,https://www.utrecht.nl,False,,,False,,,False
191.0,https://www.rijkswaterstaat.nl,False,,,False,,,False
192.0,https://www.ou.nl,True,button,alle cookies toestaan,False,,,True
193.0,https://www.netherlandsworldwide.nl,False,,,False,,,False
194.0,https://www.svb.nl,False,,,False,,,False
195.0,https://www.veiliginternetten.nl,False,,,False,,,False
196.0,https://www.snsbank.nl,True,button,"ja, prima",True,button,"nee, bedankt",False
197.0,https://www.nhnieuws.nl,True,button,accepteer alles en sla op,False,,,False
198.0,https://www.milieucentraal.nl,True,button,alle cookies,False,,,False
199.0,https://www.knvb.nl,False,,,False,,,False
200.0,https://www.philips.nl,False,,,False,,,False
201.0,https://www.ggdhvb.nl,False,,,False,,,False
202.0,https://www.ntr.nl,True,div,alles opslaan,False,,,False
203.0,https://www.afm.nl,True,a,consent,True,button,deny,False
204.0,https://www.weerplaza.nl,False,,,True,button,nee bedankt,False
205.0,https://www.webwinkelkeur.nl,True,a,accepteren,True,a,alleen noodzakelijke,False
206.0,https://www.pathe.nl,True,span,"ja, dat wil ik",True,span,"nee, ik wil nu alleen minimale cookies",False
207.0,https://www.omroepwest.nl,True,button,accepteer alles en sla op,True,button,"nee, bedankt",False
208.0,https://www.umcutrecht.nl,True,a,akkoord,True,a,"nee, liever niet",False
209.0,https://www.fontys.nl,True,button,alle cookies toestaan,True,a,alle cookies weigeren,False
210.0,https://www.mixedgrill.nl,False,,,False,,,False
211.0,https://www.radboudumc.nl,True,div,akkoord,False,,,False
212.0,https://www.marketingfacts.nl,True,button,toestemming,False,,,False
213.0,https://www.toeslagen.nl,False,,,False,,,False
214.0,https://www.mijnwoordenboek.nl,True,button,toestemming,False,,,False
215.0,https://www.blokker.nl,True,div,alle cookies accepteren,False,,,False
216.0,https://www.natuurmonumenten.nl,True,button,accepteer,False,,,False
217.0,https://www.plus.nl,True,form,accepteer alle cookies,False,,,False
218.0,https://www.conrad.nl,True,div,ja,True,div,nee,False
219.0,https://www.rai.nl,True,button,alles toestaan,True,button,weigeren,False
220.0,https://www.lumc.nl,False,,,False,,,False
221.0,https://www.pzc.nl,True,button,akkoord,False,,,False
222.0,https://www.startkabel.nl,False,,,False,,,False
223.0,https://www.vattenfall.nl,True,a,"ja, ik accepteer cookies",False,,,False
224.0,https://www.euronet.nl,False,,,False,,,False
225.0,https://www.hartvannederland.nl,False,,,False,,,False
226.0,https://www.pbl.nl,False,,,False,,,False
227.0,https://www.han.nl,True,a,alle cookies toestaan,False,,,False
